# k_step gamma S_color
30 6.900000e-03 5.210000e-02
26 7.900000e-03 2.810000e-02
23 8.500000e-03 1.290000e-02
20 9.500000e-03 9.900000e-03
18 1.290000e-02 1.180000e-02
17 1.450000e-02 1.730000e-02
16 1.610000e-02 1.180000e-02
15 1.740000e-02 5.100000e-03
1000 0.000000e+00 1.135000e-01
100 8.000000e-04 1.089000e-01
65 1.800000e-03 1.013000e-01
50 2.800000e-03 8.880000e-02
40 5.000000e-03 9.650000e-02
30 7.200000e-03 7.120000e-02
26 8.700000e-03 2.420000e-02
23 8.400000e-03 5.520000e-02
20 1.180000e-02 2.050000e-02
18 1.460000e-02 1.240000e-02
17 1.370000e-02 1.610000e-02
16 1.580000e-02 6.900000e-03
15 1.470000e-02 9.600000e-03
1000 2.000000e-04 1.113000e-01
100 1.200000e-03 1.083000e-01
65 2.500000e-03 9.470000e-02
50 2.400000e-03 9.640000e-02
40 3.800000e-03 7.370000e-02
30 6.400000e-03 7.230000e-02
26 7.500000e-03 8.560000e-02
23 9.100000e-03 2.280000e-02
20 9.800000e-03 1.780000e-02
18 1.310000e-02 2.330000e-02
17 1.370000e-02 1.790000e-02
16 1.420000e-02 2.420000e-02
15 1.740000e-02 7.400000e-03
1000 0.000000e+00 1.171000e-01
100 9.000000e-04 1.086000e-01
65 2.100000e-03 9.250000e-02
50 3.300000e-03 9.360000e-02
40 4.500000e-03 9.490000e-02
30 6.900000e-03 8.140000e-02
26 7.000000e-03 3.950000e-02
23 8.800000e-03 4.480000e-02
20 1.190000e-02 4.880000e-02
18 1.380000e-02 5.760000e-02
17 1.440000e-02 9.700000e-03
16 1.530000e-02 2.250000e-02
15 1.530000e-02 9.200000e-03
1000 0.000000e+00 1.233000e-01
100 1.200000e-03 1.050000e-01
65 2.200000e-03 8.730000e-02
50 4.700000e-03 9.230000e-02
40 4.600000e-03 1.044000e-01
30 7.100000e-03 6.870000e-02
26 8.300000e-03 4.600000e-02
23 8.600000e-03 7.010000e-02
20 1.250000e-02 4.450000e-02
18 1.250000e-02 3.960000e-02
17 1.380000e-02 4.400000e-03
16 1.450000e-02 3.900000e-03
15 1.670000e-02 9.200000e-03
1000 0.000000e+00 1.132000e-01
100 1.300000e-03 1.016000e-01
65 2.200000e-03 9.640000e-02
50 3.900000e-03 8.880000e-02
40 5.300000e-03 7.480000e-02
30 6.000000e-03 9.200000e-02
26 8.200000e-03 6.570000e-02
23 9.500000e-03 5.360000e-02
20 1.240000e-02 2.510000e-02
18 1.440000e-02 1.360000e-02
17 1.440000e-02 1.400000e-02
16 1.850000e-02 1.850000e-02
15 1.760000e-02 7.400000e-03
1000 0.000000e+00 1.215000e-01
100 1.100000e-03 9.780000e-02
65 2.800000e-03 9.080000e-02
50 4.000000e-03 8.150000e-02
40 4.500000e-03 2.580000e-02
30 5.900000e-03 3.130000e-02
26 7.300000e-03 6.680000e-02
23 9.900000e-03 1.750000e-02
20 1.110000e-02 2.790000e-02
18 1.220000e-02 3.120000e-02
17 1.320000e-02 1.480000e-02
16 1.520000e-02 1.360000e-02
15 1.760000e-02 9.200000e-03
1000 1.000000e-04 1.238000e-01
100 1.700000e-03 1.042000e-01
65 1.600000e-03 1.050000e-01
50 3.700000e-03 9.500000e-02
40 3.600000e-03 8.220000e-02
30 8.000000e-03 6.960000e-02
26 6.500000e-03 6.750000e-02
23 1.010000e-02 1.360000e-02
20 1.080000e-02 6.700000e-03
18 1.240000e-02 2.310000e-02
17 1.450000e-02 7.900000e-03
16 1.510000e-02 1.370000e-02
15 1.670000e-02 1.770000e-02
1000 1.000000e-04 1.316000e-01
100 1.200000e-03 1.077000e-01
65 1.700000e-03 1.043000e-01
50 3.500000e-03 1.035000e-01
40 4.600000e-03 5.270000e-02
30 8.200000e-03 7.990000e-02
26 6.600000e-03 6.360000e-02
23 9.500000e-03 3.550000e-02
20 1.150000e-02 1.990000e-02
18 1.360000e-02 1.930000e-02
17 1.330000e-02 4.190000e-02
16 1.620000e-02 6.100000e-03
15 1.870000e-02 4.900000e-03
1000 1.000000e-04 1.275000e-01
100 1.000000e-03 1.178000e-01
65 1.600000e-03 1.114000e-01
50 3.800000e-03 9.260000e-02
40 5.000000e-03 2.980000e-02
30 7.800000e-03 9.130000e-02
26 7.000000e-03 3.260000e-02
23 1.040000e-02 2.260000e-02
20 1.250000e-02 2.330000e-02
18 1.370000e-02 1.060000e-02
17 1.210000e-02 1.110000e-02
16 1.660000e-02 8.600000e-03
15 1.460000e-02 1.160000e-02
1000 0.000000e+00 1.217000e-01
100 1.300000e-03 1.100000e-01
65 2.300000e-03 1.012000e-01
50 3.200000e-03 8.220000e-02
40 4.500000e-03 9.560000e-02
30 6.400000e-03 7.870000e-02
26 5.900000e-03 4.030000e-02
23 1.010000e-02 4.400000e-02
20 1.190000e-02 4.500000e-02
18 1.310000e-02 2.240000e-02
17 1.690000e-02 1.200000e-02
16 1.640000e-02 2.710000e-02
15 1.780000e-02 9.300000e-03
1000 2.000000e-04 1.226000e-01
100 1.800000e-03 3.440000e-02
65 3.000000e-03 9.230000e-02
50 3.000000e-03 9.370000e-02
40 5.600000e-03 8.680000e-02
30 7.600000e-03 7.630000e-02
26 7.700000e-03 1.700000e-02
23 8.300000e-03 2.990000e-02
20 1.120000e-02 3.440000e-02
18 1.500000e-02 1.100000e-02
17 1.340000e-02 2.900000e-03
16 1.470000e-02 3.600000e-03
15 1.470000e-02 1.030000e-02
1000 0.000000e+00 1.177000e-01
100 2.000000e-03 9.100000e-02
65 3.100000e-03 8.790000e-02
50 3.900000e-03 9.360000e-02
40 4.100000e-03 9.100000e-02
30 6.900000e-03 6.320000e-02
26 8.800000e-03 5.760000e-02
23 8.400000e-03 4.300000e-02
20 1.080000e-02 3.180000e-02
18 1.220000e-02 9.600000e-03
17 1.520000e-02 2.400000e-03
16 1.500000e-02 3.140000e-02
15 1.560000e-02 5.700000e-03
1000 0.000000e+00 1.208000e-01
100 1.300000e-03 1.191000e-01
65 2.700000e-03 8.510000e-02
50 3.200000e-03 9.380000e-02
40 5.400000e-03 1.070000e-01
30 6.600000e-03 5.910000e-02
26 9.400000e-03 4.930000e-02
23 8.300000e-03 6.040000e-02
20 9.700000e-03 6.150000e-02
18 1.150000e-02 9.800000e-03
17 1.370000e-02 1.850000e-02
16 1.450000e-02 8.100000e-03
15 1.790000e-02 4.800000e-03
1000 2.000000e-04 1.482000e-01
100 1.300000e-03 1.137000e-01
65 3.100000e-03 7.360000e-02
50 3.200000e-03 9.470000e-02
40 4.100000e-03 7.240000e-02
30 7.000000e-03 7.060000e-02
26 9.100000e-03 4.240000e-02
23 9.600000e-03 3.250000e-02
20 8.600000e-03 3.660000e-02
18 1.310000e-02 8.800000e-03
17 1.380000e-02 6.010000e-02
16 1.350000e-02 1.470000e-02
15 1.570000e-02 3.800000e-03
1000 1.000000e-04 1.433000e-01
100 2.200000e-03 9.470000e-02
65 2.300000e-03 1.005000e-01
50 3.300000e-03 7.050000e-02
40 4.700000e-03 8.180000e-02
30 6.500000e-03 6.970000e-02
26 8.200000e-03 6.080000e-02
23 9.100000e-03 5.390000e-02
20 1.000000e-02 4.390000e-02
18 1.350000e-02 9.000000e-03
17 1.490000e-02 1.380000e-02
16 1.780000e-02 1.390000e-02
15 1.710000e-02 2.790000e-02
1000 0.000000e+00 1.226000e-01
100 1.400000e-03 1.089000e-01
65 1.800000e-03 9.120000e-02
50 2.900000e-03 9.900000e-02
40 4.400000e-03 9.110000e-02
30 7.100000e-03 7.290000e-02
26 8.400000e-03 5.330000e-02
23 1.070000e-02 1.600000e-02
20 1.060000e-02 2.200000e-02
18 1.360000e-02 1.050000e-02
17 1.330000e-02 2.650000e-02
16 1.330000e-02 2.430000e-02
15 1.490000e-02 5.300000e-03
1000 2.000000e-04 1.208000e-01
100 1.300000e-03 1.119000e-01
65 2.200000e-03 1.141000e-01
50 3.000000e-03 9.890000e-02
40 4.900000e-03 8.910000e-02
30 5.300000e-03 5.150000e-02
26 7.900000e-03 3.680000e-02
23 8.600000e-03 6.720000e-02
20 1.220000e-02 5.660000e-02
18 1.250000e-02 1.730000e-02
17 1.370000e-02 8.500000e-03
16 1.360000e-02 1.840000e-02
15 1.610000e-02 1.070000e-02
1000 0.000000e+00 1.125000e-01
100 1.100000e-03 1.110000e-01
65 2.200000e-03 7.220000e-02
50 3.400000e-03 9.670000e-02
40 5.000000e-03 7.830000e-02
30 5.000000e-03 7.700000e-02
26 8.400000e-03 2.510000e-02
23 9.300000e-03 6.580000e-02
20 1.100000e-02 4.300000e-02
18 1.220000e-02 1.140000e-02
17 1.500000e-02 1.680000e-02
16 1.220000e-02 6.200000e-03
15 1.530000e-02 1.320000e-02
1000 0.000000e+00 1.171000e-01
100 1.200000e-03 1.010000e-01
65 2.300000e-03 1.191000e-01
50 4.100000e-03 9.240000e-02
40 4.400000e-03 8.640000e-02
30 7.000000e-03 6.580000e-02
26 6.700000e-03 7.370000e-02
23 8.200000e-03 3.230000e-02
20 1.040000e-02 4.760000e-02
18 1.320000e-02 2.350000e-02
17 1.600000e-02 1.750000e-02
16 1.220000e-02 1.200000e-02
15 1.770000e-02 1.800000e-02
1000 0.000000e+00 1.488000e-01
100 1.600000e-03 9.950000e-02
65 2.200000e-03 1.068000e-01
50 4.100000e-03 8.800000e-02
40 5.600000e-03 1.890000e-02
30 7.500000e-03 7.030000e-02
26 6.900000e-03 4.420000e-02
23 1.020000e-02 1.010000e-02
20 9.700000e-03 4.680000e-02
18 1.090000e-02 6.100000e-03
17 1.290000e-02 6.000000e-03
16 1.500000e-02 7.100000e-03
15 1.620000e-02 1.040000e-02
1000 0.000000e+00 1.386000e-01
100 1.300000e-03 1.045000e-01
65 2.100000e-03 9.390000e-02
50 4.400000e-03 1.024000e-01
40 5.500000e-03 7.980000e-02
30 6.500000e-03 7.830000e-02
26 8.600000e-03 5.580000e-02
23 1.060000e-02 3.120000e-02
20 1.130000e-02 3.420000e-02
18 1.380000e-02 2.990000e-02
17 1.300000e-02 2.790000e-02
16 1.560000e-02 2.290000e-02
15 1.650000e-02 4.600000e-03
1000 0.000000e+00 1.280000e-01
100 1.000000e-03 9.880000e-02
65 3.800000e-03 1.016000e-01
50 3.600000e-03 8.620000e-02
40 5.200000e-03 5.490000e-02
30 8.600000e-03 7.560000e-02
26 6.200000e-03 6.760000e-02
23 1.030000e-02 6.470000e-02
20 1.240000e-02 5.730000e-02
18 1.220000e-02 1.040000e-02
17 1.580000e-02 2.960000e-02
16 1.560000e-02 5.900000e-03
15 1.620000e-02 6.300000e-03
1000 2.000000e-04 1.177000e-01
100 1.200000e-03 1.024000e-01
65 2.400000e-03 9.410000e-02
50 4.900000e-03 7.060000e-02
40 3.800000e-03 8.870000e-02
30 6.500000e-03 5.920000e-02
26 7.800000e-03 1.690000e-02
23 1.120000e-02 1.950000e-02
20 1.260000e-02 9.800000e-03
18 1.110000e-02 6.700000e-03
17 1.550000e-02 4.190000e-02
16 1.310000e-02 6.200000e-03
15 1.490000e-02 7.200000e-03
1000 1.000000e-04 1.107000e-01
100 2.500000e-03 5.360000e-02
65 2.200000e-03 1.031000e-01
50 3.600000e-03 9.250000e-02
40 5.000000e-03 7.140000e-02
30 7.200000e-03 4.830000e-02
26 8.500000e-03 5.860000e-02
23 9.200000e-03 1.360000e-02
20 9.400000e-03 3.060000e-02
18 1.350000e-02 8.700000e-03
17 1.500000e-02 5.100000e-03
16 1.600000e-02 9.500000e-03
15 1.510000e-02 7.400000e-03
1000 1.000000e-04 1.279000e-01
100 1.000000e-03 1.021000e-01
65 1.700000e-03 1.055000e-01
50 3.100000e-03 1.031000e-01
40 3.400000e-03 7.690000e-02
30 8.800000e-03 4.450000e-02
26 1.040000e-02 9.300000e-03
23 8.200000e-03 3.770000e-02
20 1.100000e-02 4.670000e-02
18 1.300000e-02 5.800000e-03
17 1.360000e-02 1.270000e-02
16 1.390000e-02 1.450000e-02
15 1.840000e-02 1.210000e-02
1000 1.000000e-04 1.344000e-01
100 9.000000e-04 9.840000e-02
65 2.100000e-03 1.024000e-01
50 3.400000e-03 8.540000e-02
40 4.500000e-03 8.080000e-02
30 5.700000e-03 1.960000e-02
26 7.600000e-03 6.710000e-02
23 9.100000e-03 1.890000e-02
20 1.150000e-02 1.140000e-02
18 1.520000e-02 2.280000e-02
17 1.510000e-02 9.200000e-03
16 1.800000e-02 7.500000e-03
15 1.760000e-02 3.700000e-03
1000 0.000000e+00 1.147000e-01
100 1.600000e-03 1.001000e-01
65 2.500000e-03 1.084000e-01
50 3.000000e-03 9.470000e-02
40 3.800000e-03 9.280000e-02
30 6.700000e-03 8.640000e-02
26 7.800000e-03 4.090000e-02
23 9.400000e-03 5.930000e-02
20 1.140000e-02 2.050000e-02
18 1.380000e-02 9.200000e-03
17 1.480000e-02 6.200000e-03
16 1.600000e-02 2.260000e-02
15 1.700000e-02 7.200000e-03
1000 1.000000e-04 1.136000e-01
100 1.000000e-03 8.130000e-02
65 2.600000e-03 1.053000e-01
50 2.900000e-03 7.880000e-02
40 5.000000e-03 9.430000e-02
30 6.600000e-03 4.930000e-02
26 8.400000e-03 7.490000e-02
23 9.800000e-03 2.200000e-02
20 1.030000e-02 1.180000e-02
18 1.200000e-02 1.620000e-02
17 1.270000e-02 2.580000e-02
16 1.310000e-02 7.500000e-03
15 1.650000e-02 9.300000e-03
1000 1.000000e-04 1.408000e-01
100 1.100000e-03 1.047000e-01
65 2.500000e-03 1.034000e-01
50 4.000000e-03 8.280000e-02
40 5.000000e-03 9.360000e-02
30 7.200000e-03 6.320000e-02
26 8.400000e-03 6.670000e-02
23 9.400000e-03 2.270000e-02
20 1.110000e-02 3.030000e-02
18 1.320000e-02 1.490000e-02
17 1.500000e-02 6.800000e-03
16 1.540000e-02 4.800000e-03
15 1.610000e-02 9.800000e-03
1000 0.000000e+00 1.243000e-01
100 9.000000e-04 1.107000e-01
65 2.400000e-03 9.100000e-02
50 2.600000e-03 1.030000e-01
40 3.700000e-03 8.960000e-02
30 7.000000e-03 1.670000e-02
26 1.000000e-02 7.460000e-02
23 9.600000e-03 3.830000e-02
20 1.290000e-02 1.670000e-02
18 1.250000e-02 2.750000e-02
17 1.480000e-02 1.630000e-02
16 1.650000e-02 1.220000e-02
15 1.670000e-02 1.120000e-02
1000 1.000000e-04 1.211000e-01
100 1.400000e-03 9.170000e-02
65 2.000000e-03 1.110000e-01
50 3.500000e-03 6.500000e-02
40 3.800000e-03 5.940000e-02
30 6.400000e-03 7.460000e-02
26 8.200000e-03 2.110000e-02
23 8.300000e-03 1.760000e-02
20 1.180000e-02 3.020000e-02
18 1.360000e-02 9.100000e-03
17 1.290000e-02 7.900000e-03
16 1.480000e-02 1.000000e-02
15 1.660000e-02 6.400000e-03
1000 1.000000e-04 1.495000e-01
100 1.900000e-03 1.029000e-01
65 2.100000e-03 9.700000e-02
50 2.800000e-03 1.121000e-01
40 3.200000e-03 6.940000e-02
30 7.700000e-03 6.390000e-02
26 6.500000e-03 3.610000e-02
23 8.500000e-03 1.670000e-02
20 1.150000e-02 1.410000e-02
18 1.450000e-02 2.630000e-02
17 1.320000e-02 1.230000e-02
16 1.480000e-02 9.900000e-03
15 1.660000e-02 8.800000e-03
1000 0.000000e+00 1.219000e-01
100 1.000000e-03 9.880000e-02
65 2.400000e-03 1.094000e-01
50 3.300000e-03 9.480000e-02
40 5.100000e-03 9.330000e-02
30 7.600000e-03 6.240000e-02
26 7.700000e-03 5.030000e-02
23 9.200000e-03 5.610000e-02
20 1.000000e-02 2.030000e-02
18 1.180000e-02 2.550000e-02
17 1.570000e-02 5.900000e-03
16 1.430000e-02 1.250000e-02
15 1.480000e-02 3.700000e-03
1000 1.000000e-04 1.422000e-01
100 7.000000e-04 1.114000e-01
65 1.900000e-03 8.480000e-02
50 3.600000e-03 1.002000e-01
40 4.500000e-03 6.510000e-02
30 5.300000e-03 7.850000e-02
26 1.040000e-02 5.970000e-02
23 9.500000e-03 4.170000e-02
20 1.130000e-02 1.780000e-02
18 1.350000e-02 3.200000e-02
17 1.590000e-02 1.120000e-02
16 1.730000e-02 9.500000e-03
15 1.810000e-02 6.800000e-03
1000 1.000000e-04 1.250000e-01
100 1.300000e-03 1.040000e-01
65 3.500000e-03 5.150000e-02
50 4.300000e-03 8.970000e-02
40 4.200000e-03 4.310000e-02
30 6.100000e-03 6.490000e-02
26 9.400000e-03 5.500000e-02
23 1.070000e-02 3.740000e-02
20 1.150000e-02 2.180000e-02
18 1.270000e-02 1.040000e-02
17 1.450000e-02 3.620000e-02
16 1.620000e-02 9.200000e-03
15 1.760000e-02 4.300000e-03
1000 1.000000e-04 1.318000e-01
100 1.200000e-03 1.091000e-01
65 3.500000e-03 8.190000e-02
50 3.000000e-03 8.690000e-02
40 3.800000e-03 9.170000e-02
30 6.300000e-03 7.100000e-02
26 7.400000e-03 7.550000e-02
23 7.600000e-03 5.300000e-02
20 1.110000e-02 5.100000e-03
18 1.320000e-02 8.900000e-03
17 1.440000e-02 4.760000e-02
16 1.460000e-02 3.410000e-02
15 1.850000e-02 1.050000e-02
1000 0.000000e+00 1.200000e-01
100 9.000000e-04 1.047000e-01
65 2.500000e-03 1.073000e-01
50 4.800000e-03 9.480000e-02
40 4.300000e-03 1.013000e-01
30 6.100000e-03 6.920000e-02
26 8.200000e-03 2.800000e-02
23 9.100000e-03 5.490000e-02
20 1.130000e-02 3.310000e-02
18 1.620000e-02 2.900000e-02
17 1.440000e-02 1.690000e-02
16 1.460000e-02 1.590000e-02
15 1.770000e-02 1.420000e-02
1000 1.000000e-04 1.205000e-01
100 1.900000e-03 1.049000e-01
65 2.100000e-03 1.036000e-01
50 4.600000e-03 9.900000e-02
40 3.000000e-03 7.090000e-02
30 5.600000e-03 6.140000e-02
26 7.900000e-03 2.580000e-02
23 7.800000e-03 6.150000e-02
20 1.130000e-02 3.100000e-02
18 1.480000e-02 2.520000e-02
17 1.400000e-02 1.180000e-02
16 1.600000e-02 6.800000e-03
15 1.550000e-02 3.900000e-03
1000 1.000000e-04 1.466000e-01
100 1.900000e-03 9.570000e-02
65 3.000000e-03 1.016000e-01
50 2.900000e-03 8.600000e-02
40 4.900000e-03 7.230000e-02
30 5.500000e-03 7.250000e-02
26 9.300000e-03 1.520000e-02
23 1.000000e-02 5.640000e-02
20 1.270000e-02 2.950000e-02
18 1.200000e-02 2.110000e-02
17 1.200000e-02 7.400000e-03
16 1.580000e-02 9.400000e-03
15 1.410000e-02 5.900000e-03
1000 0.000000e+00 1.021000e-01
100 8.000000e-04 1.093000e-01
65 2.800000e-03 9.620000e-02
50 3.800000e-03 8.410000e-02
40 5.500000e-03 6.460000e-02
30 5.900000e-03 6.380000e-02
26 6.100000e-03 6.420000e-02
23 8.600000e-03 6.690000e-02
20 1.190000e-02 4.980000e-02
18 1.260000e-02 1.560000e-02
17 1.250000e-02 1.060000e-02
16 1.420000e-02 9.300000e-03
15 1.590000e-02 7.500000e-03
1000 1.000000e-04 1.209000e-01
100 1.900000e-03 1.055000e-01
65 3.000000e-03 9.310000e-02
50 2.600000e-03 9.160000e-02
40 5.500000e-03 8.990000e-02
30 7.200000e-03 5.170000e-02
26 7.300000e-03 5.320000e-02
23 9.600000e-03 1.560000e-02
20 1.090000e-02 6.260000e-02
18 1.370000e-02 4.560000e-02
17 1.570000e-02 8.300000e-03
16 1.570000e-02 6.100000e-03
15 1.680000e-02 2.190000e-02
1000 0.000000e+00 1.134000e-01
100 6.000000e-04 1.060000e-01
65 2.400000e-03 9.320000e-02
50 2.600000e-03 8.060000e-02
40 3.300000e-03 8.250000e-02
30 6.000000e-03 7.580000e-02
26 8.300000e-03 5.350000e-02
23 8.800000e-03 5.700000e-03
20 1.160000e-02 4.000000e-02
18 1.330000e-02 8.900000e-03
17 1.400000e-02 2.430000e-02
16 1.380000e-02 5.700000e-03
15 1.440000e-02 1.090000e-02
1000 1.000000e-04 1.162000e-01
100 1.300000e-03 1.138000e-01
65 1.500000e-03 1.093000e-01
50 3.300000e-03 1.145000e-01
40 4.900000e-03 8.250000e-02
30 6.000000e-03 6.380000e-02
26 8.300000e-03 5.600000e-02
23 9.300000e-03 1.330000e-02
20 1.170000e-02 4.200000e-02
18 1.290000e-02 1.000000e-02
17 1.520000e-02 2.010000e-02
16 1.290000e-02 2.970000e-02
15 1.610000e-02 4.400000e-03
1000 0.000000e+00 1.225000e-01
100 1.700000e-03 9.940000e-02
65 1.900000e-03 9.330000e-02
50 3.600000e-03 8.850000e-02
40 5.800000e-03 9.110000e-02
30 6.200000e-03 6.750000e-02
26 7.100000e-03 4.470000e-02
23 8.900000e-03 4.500000e-02
20 9.800000e-03 4.380000e-02
18 1.300000e-02 3.450000e-02
17 1.480000e-02 8.800000e-03
16 1.560000e-02 5.500000e-03
15 1.660000e-02 1.400000e-02
1000 0.000000e+00 1.081000e-01
100 1.500000e-03 1.014000e-01
65 3.000000e-03 6.760000e-02
50 3.300000e-03 8.660000e-02
40 3.900000e-03 8.430000e-02
30 4.500000e-03 6.510000e-02
26 9.600000e-03 5.170000e-02
23 9.800000e-03 2.910000e-02
20 1.220000e-02 3.110000e-02
18 1.290000e-02 1.550000e-02
17 1.330000e-02 1.700000e-03
16 1.470000e-02 1.080000e-02
15 1.720000e-02 1.050000e-02
1000 1.000000e-04 1.379000e-01
100 1.600000e-03 1.036000e-01
65 2.500000e-03 9.260000e-02
50 3.100000e-03 9.460000e-02
40 4.500000e-03 8.840000e-02
30 6.900000e-03 2.870000e-02
26 8.100000e-03 6.120000e-02
23 8.900000e-03 5.620000e-02
20 1.100000e-02 1.130000e-02
18 1.320000e-02 7.700000e-03
17 1.490000e-02 7.100000e-03
16 1.560000e-02 5.300000e-03
15 1.600000e-02 7.200000e-03
1000 1.000000e-04 1.472000e-01
100 1.400000e-03 9.810000e-02
65 3.000000e-03 1.107000e-01
50 2.500000e-03 9.090000e-02
40 3.300000e-03 9.820000e-02
30 5.600000e-03 7.040000e-02
26 8.000000e-03 5.100000e-02
23 1.030000e-02 7.030000e-02
20 1.050000e-02 1.970000e-02
18 1.230000e-02 1.790000e-02
17 1.600000e-02 9.200000e-03
16 1.510000e-02 1.010000e-02
15 1.790000e-02 8.400000e-03
1000 2.000000e-04 1.376000e-01
100 1.400000e-03 1.010000e-01
65 2.400000e-03 1.030000e-01
50 2.200000e-03 1.020000e-01
40 5.200000e-03 4.280000e-02
30 5.600000e-03 4.610000e-02
26 8.400000e-03 5.660000e-02
23 9.800000e-03 5.730000e-02
20 1.130000e-02 1.360000e-02
18 1.350000e-02 4.110000e-02
17 1.360000e-02 1.150000e-02
16 1.570000e-02 6.300000e-03
15 1.550000e-02 8.700000e-03
1000 2.000000e-04 1.196000e-01
100 1.600000e-03 1.016000e-01
65 3.100000e-03 9.930000e-02
50 3.600000e-03 8.260000e-02
40 4.700000e-03 8.630000e-02
30 7.700000e-03 5.950000e-02
26 7.800000e-03 5.250000e-02
23 1.050000e-02 3.260000e-02
20 1.070000e-02 9.700000e-03
18 1.350000e-02 1.460000e-02
17 1.350000e-02 6.900000e-03
16 1.720000e-02 3.620000e-02
15 1.680000e-02 1.420000e-02
1000 1.000000e-04 1.399000e-01
100 1.100000e-03 1.068000e-01
65 2.900000e-03 9.010000e-02
50 3.700000e-03 8.710000e-02
40 4.600000e-03 9.780000e-02
30 6.900000e-03 6.360000e-02
26 7.900000e-03 6.420000e-02
23 8.300000e-03 1.520000e-02
20 1.240000e-02 2.630000e-02
18 1.290000e-02 1.990000e-02
17 1.500000e-02 2.660000e-02
16 1.470000e-02 4.400000e-03
15 1.710000e-02 7.900000e-03
1000 2.000000e-04 1.094000e-01
100 1.700000e-03 9.970000e-02
65 3.200000e-03 9.330000e-02
50 4.400000e-03 5.370000e-02
40 4.200000e-03 9.280000e-02
30 6.900000e-03 2.000000e-02
26 7.200000e-03 3.830000e-02
23 7.400000e-03 6.960000e-02
20 9.100000e-03 2.310000e-02
18 1.340000e-02 2.690000e-02
17 1.330000e-02 8.200000e-03
16 1.770000e-02 2.040000e-02
15 1.640000e-02 9.500000e-03
1000 2.000000e-04 1.438000e-01
100 1.000000e-03 1.217000e-01
65 2.600000e-03 9.650000e-02
50 3.300000e-03 7.880000e-02
40 3.700000e-03 5.470000e-02
30 6.900000e-03 6.420000e-02
26 7.900000e-03 1.490000e-02
23 1.070000e-02 3.340000e-02
20 1.090000e-02 1.036000e-01
18 1.380000e-02 2.360000e-02
17 1.360000e-02 3.390000e-02
16 1.530000e-02 9.600000e-03
15 1.600000e-02 6.700000e-03
1000 0.000000e+00 1.162000e-01
100 1.500000e-03 1.073000e-01
65 2.800000e-03 1.100000e-01
50 2.800000e-03 9.290000e-02
40 3.900000e-03 7.940000e-02
30 6.100000e-03 7.520000e-02
26 8.200000e-03 4.730000e-02
23 9.700000e-03 2.690000e-02
20 1.080000e-02 4.460000e-02
18 1.200000e-02 1.710000e-02
17 1.360000e-02 6.500000e-03
16 1.490000e-02 3.850000e-02
15 1.700000e-02 9.600000e-03
1000 1.000000e-04 1.249000e-01
100 1.400000e-03 1.058000e-01
65 1.800000e-03 9.640000e-02
50 2.800000e-03 1.100000e-01
40 3.800000e-03 1.330000e-02
30 7.700000e-03 8.550000e-02
26 7.400000e-03 7.450000e-02
23 7.600000e-03 5.940000e-02
20 1.160000e-02 1.470000e-02
18 1.480000e-02 2.190000e-02
17 1.130000e-02 1.660000e-02
16 1.640000e-02 4.000000e-03
15 1.700000e-02 4.600000e-02
1000 2.000000e-04 1.499000e-01
100 1.000000e-03 1.119000e-01
65 3.000000e-03 1.008000e-01
50 3.200000e-03 8.860000e-02
40 4.900000e-03 6.260000e-02
30 6.200000e-03 4.010000e-02
26 7.600000e-03 6.030000e-02
23 9.000000e-03 5.480000e-02
20 1.220000e-02 1.140000e-02
18 1.290000e-02 1.520000e-02
17 1.460000e-02 2.520000e-02
16 1.600000e-02 6.300000e-03
15 1.670000e-02 7.300000e-03
1000 2.000000e-04 1.319000e-01
100 1.200000e-03 1.037000e-01
65 2.500000e-03 1.072000e-01
50 2.400000e-03 1.048000e-01
40 5.200000e-03 8.430000e-02
30 7.300000e-03 4.920000e-02
26 7.900000e-03 7.230000e-02
23 9.300000e-03 2.250000e-02
20 1.070000e-02 4.110000e-02
18 1.320000e-02 1.410000e-02
17 1.590000e-02 1.170000e-02
16 1.320000e-02 1.530000e-02
15 1.600000e-02 1.630000e-02
1000 1.000000e-04 1.329000e-01
100 1.800000e-03 1.049000e-01
65 1.700000e-03 9.910000e-02
50 2.700000e-03 8.170000e-02
40 3.900000e-03 5.400000e-02
30 7.200000e-03 7.580000e-02
26 1.030000e-02 1.990000e-02
23 1.000000e-02 1.670000e-02
20 1.080000e-02 8.100000e-03
18 1.320000e-02 1.110000e-02
17 1.410000e-02 9.800000e-03
16 1.340000e-02 2.100000e-02
15 1.640000e-02 9.800000e-03
1000 0.000000e+00 1.120000e-01
100 1.800000e-03 7.640000e-02
65 2.400000e-03 1.051000e-01
50 3.700000e-03 9.350000e-02
40 4.600000e-03 7.560000e-02
30 5.700000e-03 6.900000e-02
26 5.500000e-03 6.520000e-02
23 9.300000e-03 2.340000e-02
20 9.500000e-03 1.300000e-02
18 1.330000e-02 4.000000e-03
17 1.520000e-02 5.200000e-03
16 1.470000e-02 1.550000e-02
15 1.820000e-02 4.800000e-03
1000 0.000000e+00 1.172000e-01
100 5.000000e-04 1.085000e-01
65 1.700000e-03 1.159000e-01
50 2.600000e-03 1.004000e-01
40 4.200000e-03 1.022000e-01
30 6.000000e-03 8.760000e-02
26 1.160000e-02 2.150000e-02
23 1.130000e-02 5.460000e-02
20 9.400000e-03 5.750000e-02
18 1.370000e-02 1.860000e-02
17 1.470000e-02 1.000000e-02
